order_id,weather,zone,traffic_level
99835,Heavy Rain,Whitefield,5
99836,Light Rain,Indiranagar,2
99837,Light Rain,Koramangala,3
99838,Storm,Whitefield,2
99839,Heavy Rain,Whitefield,5
99840,Heavy Rain,Koramangala,3
99841,Heavy Rain,Whitefield,1
99842,Light Rain,HSR,1
99843,Heavy Rain,Koramangala,4
99844,Clear,Whitefield,2
99845,Storm,HSR,1
99846,Clear,Indiranagar,2
99847,Light Rain,HSR,2
99848,Storm,Koramangala,1
99849,Heavy Rain,Whitefield,1
99850,Storm,Koramangala,5
99851,Light Rain,HSR,3
99852,Heavy Rain,BTM,4
99853,Light Rain,Indiranagar,2
99854,Light Rain,HSR,5
99855,Clear,Whitefield,4
99856,Heavy Rain,Indiranagar,3
99857,Heavy Rain,Indiranagar,2
99858,Storm,BTM,1
99859,Light Rain,Whitefield,4
99860,Storm,Whitefield,3
99861,Heavy Rain,BTM,2
99862,Storm,Koramangala,1
99863,Clear,Indiranagar,3
99864,Heavy Rain,Indiranagar,5
99865,Clear,Indiranagar,3
99866,Light Rain,Indiranagar,5
99867,Light Rain,Indiranagar,2
99868,Clear,Whitefield,2
99869,Light Rain,Indiranagar,3
99870,Storm,Whitefield,2
99871,Heavy Rain,Indiranagar,4
99872,Clear,Koramangala,4
99873,Clear,BTM,1
99874,Clear,Indiranagar,4
99875,Heavy Rain,Koramangala,4
99876,Clear,Koramangala,5
99877,Heavy Rain,HSR,1
99878,Storm,Koramangala,5
99879,Storm,Indiranagar,5
99880,Storm,HSR,4
99881,Light Rain,HSR,5
99882,Light Rain,HSR,2
99883,Storm,Indiranagar,5
99884,Storm,Koramangala,2
99885,Heavy Rain,Indiranagar,5
99886,Heavy Rain,Whitefield,5
99887,Clear,HSR,3
99888,Light Rain,HSR,5
99889,Heavy Rain,Koramangala,3
99890,Clear,Koramangala,3
99891,Storm,HSR,4
99892,Heavy Rain,Whitefield,2
99893,Storm,HSR,3
99894,Light Rain,Indiranagar,4
99895,Light Rain,Koramangala,1
99896,Storm,HSR,4
99897,Clear,Whitefield,1
99898,Heavy Rain,Indiranagar,4
99899,Light Rain,BTM,3
99900,Light Rain,BTM,4
99901,Light Rain,Koramangala,2
99902,Clear,Koramangala,2
99903,Clear,Koramangala,1
99904,Storm,Indiranagar,1
99905,Light Rain,BTM,4
99906,Clear,Indiranagar,4
99907,Light Rain,BTM,4
99908,Clear,BTM,5
99909,Heavy Rain,Indiranagar,1
99910,Storm,Whitefield,2
99911,Clear,HSR,4
99912,Light Rain,Whitefield,1
99913,Storm,Koramangala,3
99914,Storm,BTM,1
99915,Storm,Whitefield,4
99916,Light Rain,Koramangala,4
99917,Light Rain,Whitefield,1
99918,Clear,Koramangala,1
99919,Light Rain,Koramangala,5
99920,Clear,Whitefield,4
99921,Heavy Rain,BTM,3
99922,Storm,HSR,3
99923,Storm,BTM,4
99924,Light Rain,Whitefield,5
99925,Clear,Indiranagar,2
99926,Heavy Rain,Koramangala,5
99927,Heavy Rain,HSR,5
99928,Clear,BTM,1
99929,Heavy Rain,Whitefield,1
99930,Light Rain,HSR,4
99931,Clear,BTM,4
99932,Light Rain,Whitefield,3
99933,Storm,Indiranagar,3
99934,Storm,Koramangala,3
99935,Light Rain,Whitefield,4
99936,Heavy Rain,Indiranagar,1
99937,Clear,Koramangala,2
99938,Clear,Koramangala,3
99939,Storm,Indiranagar,5
99940,Storm,Indiranagar,4
99941,Clear,BTM,1
99942,Storm,BTM,2
99943,Clear,BTM,5
99944,Heavy Rain,BTM,4
99945,Heavy Rain,Koramangala,4
99946,Clear,BTM,2
99947,Clear,HSR,2
99948,Storm,BTM,3
99949,Light Rain,Whitefield,3
99950,Light Rain,HSR,3
99951,Light Rain,HSR,3
99952,Heavy Rain,Indiranagar,3
99953,Clear,Whitefield,1
99954,Light Rain,HSR,1
99955,Heavy Rain,BTM,3
99956,Light Rain,BTM,3
99957,Clear,BTM,4
99958,Clear,BTM,3
99959,Light Rain,BTM,5
99960,Storm,Koramangala,1
99961,Light Rain,BTM,3
99962,Clear,Koramangala,5
99963,Storm,HSR,1
99964,Light Rain,Koramangala,2
99965,Clear,HSR,1
99966,Clear,HSR,5
99967,Light Rain,Koramangala,1
99968,Storm,Indiranagar,4
99969,Light Rain,Koramangala,2
99970,Clear,Whitefield,5
99971,Clear,Koramangala,2
99972,Light Rain,BTM,3
99973,Heavy Rain,Whitefield,4
99974,Storm,Koramangala,1
99975,Clear,BTM,3
99976,Light Rain,BTM,1
99977,Heavy Rain,BTM,4
99978,Light Rain,Whitefield,2
99979,Light Rain,Koramangala,1
99980,Heavy Rain,Indiranagar,1
99981,Clear,Indiranagar,3
99982,Light Rain,Indiranagar,5
99983,Heavy Rain,Koramangala,2
99984,Light Rain,Koramangala,5
99985,Heavy Rain,HSR,5
99986,Clear,Whitefield,3
99987,Heavy Rain,HSR,2
99988,Light Rain,Whitefield,1
99989,Heavy Rain,Indiranagar,3
99990,Clear,Koramangala,5
99991,Heavy Rain,HSR,3
99992,Clear,Koramangala,3
99993,Heavy Rain,Indiranagar,2
99994,Storm,Whitefield,5
99995,Storm,BTM,5
99996,Heavy Rain,Indiranagar,2
99997,Clear,Whitefield,4
99998,Heavy Rain,Indiranagar,5
99999,Heavy Rain,HSR,5
100000,Clear,HSR,3
100001,Heavy Rain,HSR,5
100002,Heavy Rain,Koramangala,5
100003,Storm,Indiranagar,5
100004,Heavy Rain,Whitefield,4
100005,Heavy Rain,HSR,1
100006,Clear,Indiranagar,5
100007,Light Rain,BTM,4
100008,Storm,Koramangala,2
100009,Clear,Koramangala,4
100010,Clear,Koramangala,5
100011,Heavy Rain,Whitefield,5
100012,Clear,Whitefield,5
100013,Storm,HSR,5
100014,Heavy Rain,Indiranagar,4
100015,Heavy Rain,Indiranagar,4
100016,Heavy Rain,HSR,4
100017,Clear,BTM,1
100018,Storm,Indiranagar,1
100019,Clear,Indiranagar,1
100020,Light Rain,Koramangala,5
100021,Storm,Indiranagar,1
100022,Heavy Rain,Whitefield,1
100023,Heavy Rain,Whitefield,2
100024,Clear,Indiranagar,5
100025,Clear,Whitefield,5
100026,Storm,Whitefield,4
100027,Heavy Rain,HSR,2
100028,Heavy Rain,Koramangala,4
100029,Storm,BTM,3
100030,Light Rain,Whitefield,3
100031,Heavy Rain,HSR,4
100032,Heavy Rain,Koramangala,4
100033,Clear,Whitefield,4
100034,Heavy Rain,Whitefield,2
100035,Clear,Koramangala,4
100036,Storm,HSR,4
100037,Heavy Rain,BTM,2
100038,Clear,BTM,3
100039,Heavy Rain,Whitefield,1
100040,Heavy Rain,BTM,5
100041,Heavy Rain,Whitefield,1
100042,Heavy Rain,Whitefield,2
100043,Heavy Rain,HSR,4
100044,Clear,Koramangala,3
100045,Clear,Indiranagar,2
100046,Clear,Koramangala,3
100047,Light Rain,BTM,1
100048,Clear,Indiranagar,4
100049,Clear,BTM,5
100050,Heavy Rain,Whitefield,3
100051,Storm,Koramangala,5
100052,Clear,Koramangala,1
100053,Clear,BTM,1
100054,Storm,Whitefield,1
100055,Clear,Whitefield,2
100056,Heavy Rain,Indiranagar,3
100057,Light Rain,BTM,2
100058,Storm,BTM,4
100059,Clear,BTM,5
100060,Clear,Indiranagar,3
100061,Clear,Whitefield,2
100062,Light Rain,Whitefield,3
100063,Light Rain,HSR,5
100064,Heavy Rain,HSR,1
100065,Light Rain,BTM,3
100066,Clear,BTM,4
100067,Storm,Koramangala,5
100068,Storm,Indiranagar,4
100069,Light Rain,Indiranagar,3
100070,Heavy Rain,Whitefield,2
100071,Light Rain,Koramangala,1
100072,Storm,HSR,4
100073,Storm,Whitefield,4
100074,Storm,Indiranagar,3
100075,Storm,HSR,4
100076,Light Rain,Indiranagar,2
100077,Heavy Rain,BTM,4
100078,Light Rain,Koramangala,4
100079,Storm,Koramangala,5
100080,Storm,Whitefield,2
100081,Heavy Rain,Whitefield,5
100082,Light Rain,Indiranagar,4
100083,Storm,Koramangala,1
100084,Clear,BTM,1
100085,Light Rain,Whitefield,5
100086,Clear,Indiranagar,1
100087,Storm,Koramangala,5
100088,Light Rain,BTM,3
100089,Heavy Rain,Whitefield,2
100090,Light Rain,Indiranagar,1
100091,Clear,Koramangala,3
100092,Light Rain,Koramangala,2
100093,Storm,BTM,2
100094,Heavy Rain,Whitefield,2
100095,Heavy Rain,HSR,1
100096,Light Rain,BTM,3
100097,Light Rain,Indiranagar,5
100098,Clear,Koramangala,1
100099,Clear,Koramangala,5
100100,Clear,Koramangala,2
100101,Heavy Rain,BTM,4
100102,Clear,Koramangala,3
100103,Storm,HSR,3
100104,Clear,HSR,5
100105,Heavy Rain,Indiranagar,4
100106,Light Rain,BTM,5
100107,Light Rain,HSR,4
100108,Light Rain,Whitefield,2
100109,Storm,HSR,2
100110,Heavy Rain,HSR,3
100111,Storm,Koramangala,2
100112,Clear,BTM,5
100113,Heavy Rain,Indiranagar,1
100114,Light Rain,Whitefield,4
100115,Clear,Indiranagar,5
100116,Light Rain,HSR,4
100117,Storm,Koramangala,3
100118,Heavy Rain,Indiranagar,5
100119,Heavy Rain,Koramangala,1
100120,Heavy Rain,BTM,2
100121,Light Rain,Whitefield,2
100122,Heavy Rain,Indiranagar,1
100123,Light Rain,Koramangala,1
100124,Light Rain,Indiranagar,4
100125,Heavy Rain,Koramangala,5
100126,Clear,Whitefield,4
100127,Light Rain,Koramangala,2
100128,Clear,Koramangala,3
100129,Heavy Rain,Koramangala,5
100130,Clear,HSR,1
100131,Heavy Rain,HSR,5
100132,Light Rain,BTM,1
100133,Heavy Rain,Whitefield,4
100134,Clear,BTM,1
100135,Storm,BTM,5
100136,Storm,HSR,3
100137,Storm,HSR,2
100138,Storm,Koramangala,1
100139,Clear,BTM,2
100140,Heavy Rain,BTM,4
100141,Light Rain,HSR,2
100142,Heavy Rain,Whitefield,3
100143,Clear,Whitefield,5
100144,Light Rain,HSR,5
100145,Light Rain,Koramangala,5
100146,Storm,Whitefield,5
100147,Light Rain,Whitefield,3
100148,Heavy Rain,BTM,2
100149,Storm,Koramangala,1
100150,Heavy Rain,Indiranagar,5
100151,Light Rain,HSR,5
100152,Storm,Indiranagar,1
100153,Light Rain,HSR,2
100154,Heavy Rain,Indiranagar,2
100155,Storm,Koramangala,1
100156,Heavy Rain,Koramangala,4
100157,Heavy Rain,Indiranagar,5
100158,Heavy Rain,Whitefield,2
100159,Storm,HSR,1
100160,Heavy Rain,Koramangala,5
100161,Heavy Rain,Indiranagar,3
100162,Clear,HSR,4
100163,Light Rain,HSR,1
100164,Storm,HSR,5
100165,Heavy Rain,HSR,5
100166,Light Rain,Koramangala,2
100167,Light Rain,Indiranagar,5
100168,Storm,Whitefield,5
100169,Clear,BTM,3
100170,Heavy Rain,Whitefield,3
100171,Heavy Rain,Indiranagar,5
100172,Clear,Koramangala,4
100173,Clear,HSR,5
100174,Heavy Rain,Indiranagar,2
100175,Storm,BTM,2
100176,Clear,BTM,4
100177,Clear,Indiranagar,2
100178,Heavy Rain,Indiranagar,3
100179,Heavy Rain,Whitefield,3
100180,Clear,Koramangala,1
100181,Storm,HSR,4
100182,Heavy Rain,Whitefield,3
100183,Clear,Indiranagar,2
100184,Light Rain,Whitefield,4
100185,Heavy Rain,Koramangala,3
100186,Light Rain,HSR,4
100187,Light Rain,Koramangala,1
100188,Light Rain,Whitefield,1
100189,Clear,BTM,3
100190,Light Rain,Whitefield,3
100191,Heavy Rain,Koramangala,5
100192,Storm,BTM,5
100193,Storm,HSR,4
100194,Light Rain,Whitefield,5
100195,Storm,BTM,4
100196,Heavy Rain,HSR,3
100197,Storm,Indiranagar,4
100198,Clear,BTM,5
100199,Light Rain,Whitefield,5
100200,Storm,Koramangala,3
100201,Heavy Rain,BTM,2
100202,Light Rain,HSR,3
100203,Light Rain,HSR,5
100204,Light Rain,Koramangala,1
100205,Storm,HSR,4
100206,Clear,BTM,5
100207,Clear,HSR,4
100208,Light Rain,HSR,3
100209,Light Rain,Indiranagar,3
100210,Storm,Indiranagar,4
100211,Clear,BTM,2
100212,Heavy Rain,BTM,3
100213,Storm,Whitefield,5
100214,Storm,Koramangala,4
100215,Light Rain,HSR,1
100216,Storm,BTM,2
100217,Clear,Whitefield,3
100218,Heavy Rain,Indiranagar,3
100219,Light Rain,Whitefield,1
100220,Clear,Koramangala,2
100221,Clear,BTM,4
100222,Storm,BTM,3
100223,Clear,Whitefield,1
100224,Heavy Rain,HSR,3
100225,Storm,Koramangala,5
100226,Clear,Indiranagar,4
100227,Light Rain,Indiranagar,2
100228,Heavy Rain,Indiranagar,5
100229,Light Rain,HSR,5
100230,Light Rain,HSR,5
100231,Heavy Rain,Indiranagar,4
100232,Heavy Rain,Indiranagar,5
100233,Light Rain,BTM,3
100234,Light Rain,Koramangala,2
100235,Storm,Indiranagar,3
100236,Light Rain,HSR,1
100237,Clear,Whitefield,4
100238,Light Rain,Indiranagar,2
100239,Light Rain,HSR,1
100240,Storm,BTM,4
100241,Light Rain,Koramangala,1
100242,Clear,HSR,3
100243,Storm,Koramangala,1
100244,Clear,BTM,1
100245,Light Rain,HSR,1
100246,Light Rain,Indiranagar,4
100247,Clear,Whitefield,2
100248,Light Rain,BTM,3
100249,Light Rain,Koramangala,4
100250,Light Rain,Koramangala,4
100251,Storm,HSR,2
100252,Storm,BTM,2
100253,Storm,Koramangala,2
100254,Storm,BTM,1
100255,Storm,Whitefield,4
100256,Clear,HSR,1
100257,Heavy Rain,Whitefield,4
100258,Storm,BTM,1
100259,Light Rain,BTM,3
100260,Storm,Whitefield,5
100261,Light Rain,Whitefield,2
100262,Storm,BTM,4
100263,Clear,Koramangala,3
100264,Heavy Rain,Whitefield,1
100265,Heavy Rain,Koramangala,4
100266,Clear,Indiranagar,5
100267,Storm,BTM,3
100268,Light Rain,BTM,3
100269,Light Rain,Whitefield,3
100270,Heavy Rain,Indiranagar,5
100271,Clear,Koramangala,5
100272,Heavy Rain,Whitefield,4
100273,Storm,Indiranagar,3
100274,Storm,Whitefield,3
100275,Storm,Koramangala,2
100276,Heavy Rain,BTM,1
100277,Clear,HSR,2
100278,Clear,Koramangala,2
100279,Storm,BTM,5
100280,Storm,Koramangala,4
100281,Storm,HSR,1
100282,Light Rain,Whitefield,1
100283,Light Rain,Indiranagar,4
100284,Clear,HSR,5
100285,Heavy Rain,BTM,4
100286,Storm,BTM,1
100287,Storm,Indiranagar,2
100288,Heavy Rain,Koramangala,5
100289,Light Rain,Indiranagar,3
100290,Light Rain,Whitefield,3
100291,Storm,BTM,2
100292,Light Rain,Indiranagar,2
100293,Clear,Indiranagar,5
100294,Light Rain,Koramangala,5
100295,Storm,BTM,2
100296,Storm,Whitefield,3
100297,Heavy Rain,Indiranagar,2
100298,Clear,Koramangala,2
100299,Light Rain,Koramangala,4
100300,Light Rain,Whitefield,4
100301,Heavy Rain,HSR,1
100302,Heavy Rain,BTM,5
100303,Storm,Koramangala,2
100304,Storm,Koramangala,5
100305,Clear,Whitefield,4
100306,Storm,BTM,1
100307,Storm,BTM,1
100308,Clear,Indiranagar,2
100309,Light Rain,Whitefield,3
100310,Light Rain,Koramangala,3
100311,Storm,Indiranagar,3
100312,Heavy Rain,Whitefield,1
100313,Heavy Rain,Indiranagar,4
100314,Heavy Rain,Koramangala,3
100315,Storm,Whitefield,5
100316,Heavy Rain,BTM,2
100317,Heavy Rain,BTM,1
100318,Storm,Koramangala,5
100319,Light Rain,HSR,3
100320,Clear,Koramangala,1
100321,Storm,HSR,3
100322,Storm,HSR,1
100323,Clear,Whitefield,1
100324,Clear,Koramangala,5
100325,Heavy Rain,Indiranagar,4
100326,Light Rain,Whitefield,4
100327,Heavy Rain,BTM,3
100328,Clear,BTM,2
100329,Clear,Indiranagar,4
100330,Light Rain,HSR,5
100331,Light Rain,Indiranagar,2
100332,Heavy Rain,Koramangala,4
100333,Light Rain,BTM,4
100334,Light Rain,HSR,5
100335,Heavy Rain,Whitefield,3
100336,Light Rain,BTM,2
100337,Clear,Indiranagar,2
100338,Storm,Indiranagar,5
100339,Heavy Rain,Indiranagar,3
100340,Light Rain,BTM,4
100341,Storm,Indiranagar,5
100342,Clear,HSR,2
100343,Light Rain,Indiranagar,2
100344,Light Rain,HSR,4
100345,Clear,Indiranagar,4
100346,Storm,Indiranagar,2
100347,Clear,HSR,1
100348,Light Rain,Indiranagar,5
100349,Heavy Rain,Koramangala,5
100350,Light Rain,BTM,4
100351,Storm,Indiranagar,4
100352,Storm,BTM,3
100353,Clear,Whitefield,3
100354,Storm,BTM,2
100355,Storm,Koramangala,4
100356,Storm,BTM,1
100357,Clear,BTM,4
100358,Heavy Rain,Indiranagar,4
100359,Light Rain,Koramangala,3
100360,Light Rain,Indiranagar,5
100361,Storm,BTM,3
100362,Light Rain,Koramangala,3
100363,Storm,HSR,1
100364,Heavy Rain,HSR,1
100365,Clear,Koramangala,3
100366,Clear,Indiranagar,1
100367,Storm,Indiranagar,5
100368,Storm,BTM,4
100369,Heavy Rain,Indiranagar,1
100370,Clear,HSR,4
100371,Heavy Rain,Koramangala,3
100372,Clear,Indiranagar,1
100373,Light Rain,Koramangala,5
100374,Storm,Whitefield,1
100375,Clear,Koramangala,2
100376,Light Rain,Indiranagar,2
100377,Light Rain,Koramangala,4
100378,Heavy Rain,Whitefield,3
100379,Light Rain,HSR,4
100380,Storm,BTM,2
100381,Storm,HSR,2
100382,Heavy Rain,Indiranagar,4
100383,Light Rain,Indiranagar,5
100384,Light Rain,Indiranagar,1
100385,Storm,Koramangala,4
100386,Light Rain,HSR,2
100387,Heavy Rain,Koramangala,3
100388,Light Rain,Whitefield,5
100389,Clear,HSR,5
100390,Storm,Koramangala,3
100391,Heavy Rain,Koramangala,3
100392,Light Rain,Koramangala,1
100393,Heavy Rain,Indiranagar,4
100394,Heavy Rain,BTM,4
100395,Heavy Rain,Koramangala,2
100396,Heavy Rain,Indiranagar,1
100397,Clear,BTM,5
100398,Light Rain,Whitefield,4
100399,Heavy Rain,Koramangala,2
100400,Light Rain,HSR,2
100401,Storm,Koramangala,4
100402,Heavy Rain,Koramangala,5
100403,Clear,Koramangala,5
100404,Heavy Rain,HSR,3
100405,Light Rain,HSR,3
100406,Storm,Whitefield,4
100407,Clear,HSR,1
100408,Clear,BTM,2
100409,Clear,BTM,4
100410,Heavy Rain,Whitefield,5
100411,Storm,HSR,3
100412,Light Rain,HSR,1
100413,Light Rain,Whitefield,2
100414,Storm,Indiranagar,4
100415,Clear,Whitefield,4
100416,Light Rain,BTM,3
100417,Clear,Whitefield,5
100418,Light Rain,Koramangala,1
100419,Storm,Whitefield,5
100420,Heavy Rain,Whitefield,4
100421,Clear,HSR,3
100422,Clear,Koramangala,1
100423,Clear,BTM,5
100424,Heavy Rain,Whitefield,3
100425,Storm,HSR,5
100426,Clear,Indiranagar,1
100427,Storm,HSR,1
100428,Storm,Indiranagar,1
100429,Clear,HSR,4
100430,Clear,Whitefield,5
100431,Light Rain,Koramangala,2
100432,Heavy Rain,BTM,3
100433,Heavy Rain,Indiranagar,2
100434,Storm,BTM,4
100435,Light Rain,BTM,4
100436,Light Rain,Whitefield,3
100437,Storm,BTM,4
100438,Heavy Rain,BTM,2
100439,Heavy Rain,Whitefield,5
100440,Light Rain,BTM,1
100441,Clear,Koramangala,5
100442,Light Rain,Indiranagar,3
100443,Clear,Whitefield,1
100444,Heavy Rain,Indiranagar,4
100445,Clear,Indiranagar,2
100446,Heavy Rain,HSR,5
100447,Clear,HSR,5
100448,Clear,BTM,3
100449,Heavy Rain,HSR,1
100450,Storm,Koramangala,3
100451,Light Rain,Indiranagar,2
100452,Light Rain,Koramangala,1
100453,Storm,Koramangala,1
100454,Heavy Rain,Koramangala,3
100455,Light Rain,HSR,4
100456,Clear,BTM,3
100457,Clear,Whitefield,3
100458,Storm,Whitefield,1
100459,Storm,Koramangala,2
100460,Heavy Rain,Whitefield,5
100461,Light Rain,BTM,5
100462,Storm,BTM,4
100463,Clear,BTM,5
100464,Storm,Whitefield,3
100465,Light Rain,BTM,2
100466,Light Rain,Indiranagar,3
100467,Clear,BTM,3
100468,Heavy Rain,Koramangala,5
100469,Clear,Koramangala,1
100470,Heavy Rain,Indiranagar,1
100471,Light Rain,Koramangala,4
100472,Clear,BTM,2
100473,Storm,HSR,3
100474,Light Rain,BTM,4
100475,Heavy Rain,HSR,1
100476,Clear,BTM,2
100477,Storm,Indiranagar,3
100478,Heavy Rain,Koramangala,5
100479,Clear,Indiranagar,1
100480,Heavy Rain,Indiranagar,2
100481,Storm,Koramangala,3
100482,Light Rain,Whitefield,3
100483,Light Rain,HSR,1
100484,Heavy Rain,Koramangala,2
100485,Clear,Whitefield,3
100486,Storm,Koramangala,3
100487,Light Rain,Indiranagar,1
100488,Storm,Koramangala,2
100489,Clear,HSR,4
100490,Light Rain,Indiranagar,2
100491,Clear,HSR,1
100492,Clear,Whitefield,3
100493,Heavy Rain,Koramangala,3
100494,Light Rain,Koramangala,4
100495,Light Rain,BTM,3
100496,Storm,Indiranagar,2
100497,Clear,Indiranagar,5
100498,Heavy Rain,BTM,4
100499,Clear,Koramangala,1
100500,Heavy Rain,Indiranagar,2
100501,Light Rain,Indiranagar,2
100502,Heavy Rain,Whitefield,2
100503,Storm,HSR,1
100504,Light Rain,HSR,3
100505,Storm,HSR,4
100506,Heavy Rain,Indiranagar,4
100507,Clear,Indiranagar,5
100508,Storm,Indiranagar,4
100509,Heavy Rain,Whitefield,1
100510,Storm,Whitefield,2
100511,Storm,Whitefield,1
100512,Storm,Koramangala,5
100513,Clear,HSR,4
100514,Heavy Rain,Indiranagar,3
100515,Light Rain,Whitefield,3
100516,Clear,Whitefield,2
100517,Clear,Whitefield,3
100518,Storm,HSR,3
100519,Heavy Rain,Whitefield,2
100520,Storm,BTM,4
100521,Clear,Koramangala,4
100522,Heavy Rain,BTM,4
100523,Light Rain,Indiranagar,3
100524,Light Rain,Indiranagar,4
100525,Clear,Whitefield,3
100526,Heavy Rain,Whitefield,5
100527,Clear,HSR,4
100528,Clear,Whitefield,4
100529,Heavy Rain,HSR,3
100530,Light Rain,HSR,4
100531,Storm,HSR,2
100532,Clear,Whitefield,4
100533,Clear,Indiranagar,5
100534,Light Rain,Koramangala,5
100535,Clear,Koramangala,1
100536,Clear,Koramangala,3
100537,Clear,HSR,4
100538,Light Rain,Koramangala,2
100539,Light Rain,BTM,4
100540,Clear,Whitefield,5
100541,Storm,BTM,5
100542,Heavy Rain,Whitefield,2
100543,Clear,HSR,5
100544,Heavy Rain,Whitefield,2
100545,Light Rain,HSR,4
100546,Heavy Rain,Koramangala,2
100547,Storm,BTM,3
100548,Storm,HSR,4
100549,Heavy Rain,HSR,3
100550,Clear,Whitefield,2
100551,Light Rain,Koramangala,5
100552,Storm,Indiranagar,2
100553,Heavy Rain,HSR,4
100554,Heavy Rain,BTM,2
100555,Storm,HSR,2
100556,Light Rain,HSR,3
100557,Light Rain,HSR,1
100558,Heavy Rain,Indiranagar,3
100559,Heavy Rain,Koramangala,3
100560,Clear,HSR,1
100561,Light Rain,Whitefield,4
100562,Light Rain,Whitefield,5
100563,Storm,Indiranagar,2
100564,Clear,Indiranagar,3
100565,Storm,BTM,2
100566,Storm,Koramangala,2
100567,Light Rain,HSR,3
100568,Light Rain,HSR,1
100569,Heavy Rain,HSR,1
100570,Light Rain,BTM,2
100571,Storm,HSR,1
100572,Storm,HSR,3
100573,Storm,HSR,1
100574,Light Rain,Koramangala,2
100575,Clear,Whitefield,5
100576,Storm,Koramangala,5
100577,Storm,BTM,3
100578,Light Rain,HSR,1
100579,Light Rain,BTM,2
100580,Storm,Indiranagar,1
100581,Heavy Rain,Indiranagar,3
100582,Light Rain,BTM,5
100583,Clear,Whitefield,5
100584,Light Rain,Whitefield,1
100585,Storm,Whitefield,3
100586,Heavy Rain,Indiranagar,5
100587,Light Rain,Koramangala,5
100588,Light Rain,Whitefield,4
100589,Heavy Rain,Koramangala,1
100590,Heavy Rain,HSR,4
100591,Light Rain,Whitefield,4
100592,Storm,Whitefield,3
100593,Storm,Whitefield,1
100594,Clear,Koramangala,1
100595,Storm,Indiranagar,2
100596,Storm,Indiranagar,4
100597,Light Rain,HSR,5
100598,Heavy Rain,Koramangala,5
100599,Storm,BTM,1
100600,Light Rain,Koramangala,4
100601,Heavy Rain,Koramangala,4
100602,Clear,HSR,5
100603,Storm,HSR,3
100604,Clear,Indiranagar,2
100605,Heavy Rain,BTM,3
100606,Light Rain,Koramangala,1
100607,Light Rain,BTM,5
100608,Light Rain,HSR,3
100609,Heavy Rain,Whitefield,4
100610,Storm,HSR,3
100611,Clear,BTM,1
100612,Light Rain,Indiranagar,4
100613,Clear,Whitefield,3
100614,Storm,Indiranagar,2
100615,Light Rain,HSR,3
100616,Light Rain,Whitefield,2
100617,Light Rain,Koramangala,4
100618,Storm,Whitefield,1
100619,Storm,Whitefield,5
100620,Heavy Rain,Indiranagar,3
100621,Light Rain,HSR,4
100622,Clear,BTM,1
100623,Light Rain,HSR,2
100624,Heavy Rain,HSR,3
100625,Storm,Koramangala,1
100626,Heavy Rain,BTM,2
100627,Light Rain,HSR,2
100628,Storm,Indiranagar,2
100629,Storm,Whitefield,1
100630,Heavy Rain,BTM,1
100631,Clear,HSR,3
100632,Heavy Rain,Whitefield,2
100633,Clear,Koramangala,2
100634,Light Rain,Koramangala,4
100635,Storm,Whitefield,1
100636,Clear,Whitefield,2
100637,Heavy Rain,HSR,3
100638,Storm,Koramangala,2
100639,Storm,HSR,3
100640,Light Rain,HSR,1
100641,Heavy Rain,Whitefield,3
100642,Storm,BTM,1
100643,Clear,BTM,1
100644,Clear,Koramangala,4
100645,Clear,Whitefield,5
