order_id,customer_id,order_time,prep_time_est_mins,est_prep_to_delivery_mins,total_amount,order_status
102243,1944,"Friday, February 23, 2024, 6:00:00 PM",26,71,283,Successful
102244,2203,"Saturday, December 28, 2024, 2:08:00 AM",31,58,594,Successful
102245,6165,"Monday, September 23, 2024, 2:55:00 PM",31,68,911,Successful
102246,5073,"Saturday, March 23, 2024, 7:54:00 PM",23,60,1134,Successful
102247,4643,"Saturday, April 20, 2024, 2:53:00 PM",30,60,241,Successful
102248,8535,"Monday, July 29, 2024, 10:18:00 PM",25,67,1180,Successful
102249,5355,"Sunday, November 10, 2024, 7:27:00 AM",21,63,512,Successful
102250,8902,"Sunday, December 22, 2024, 7:59:00 AM",36,63,853,Returned
102251,8983,"Wednesday, February 28, 2024, 1:47:00 PM",37,65,535,Successful
102252,5660,"Saturday, June 15, 2024, 8:57:00 PM",34,57,1008,Successful
102253,5193,"Sunday, December 1, 2024, 3:15:00 AM",36,77,932,Successful
102254,3666,"Wednesday, July 10, 2024, 3:28:00 PM",25,51,990,Returned
102255,8862,"Saturday, July 6, 2024, 12:09:00 AM",35,61,671,Successful
102256,4569,"Wednesday, December 18, 2024, 7:59:00 AM",30,74,970,Successful
102257,1613,"Saturday, December 28, 2024, 5:10:00 AM",29,53,693,Cancelled
102258,8689,"Thursday, January 11, 2024, 11:47:00 PM",31,73,508,Successful
102259,5885,"Friday, February 2, 2024, 1:09:00 PM",23,44,1008,Returned
102260,7703,"Thursday, May 23, 2024, 5:57:00 AM",38,76,418,Successful
102261,3875,"Friday, October 11, 2024, 4:52:00 AM",34,55,1117,Returned
102262,4749,"Sunday, December 8, 2024, 12:07:00 PM",38,72,763,Successful
102263,1531,"Tuesday, July 23, 2024, 4:53:00 AM",37,80,495,Successful
102264,2160,"Friday, March 8, 2024, 11:49:00 AM",30,62,167,Successful
102265,6315,"Sunday, March 10, 2024, 12:37:00 AM",40,67,1138,Successful
102266,3466,"Tuesday, March 26, 2024, 3:57:00 PM",37,63,838,Successful
102267,1812,"Saturday, March 23, 2024, 7:07:00 PM",31,51,593,Successful
102268,8459,"Friday, October 11, 2024, 1:45:00 AM",28,68,461,Successful
102269,2126,"Saturday, May 4, 2024, 3:30:00 PM",22,42,501,Successful
102270,3328,"Monday, December 16, 2024, 5:11:00 AM",30,58,882,Successful
102271,4145,"Tuesday, January 30, 2024, 5:51:00 PM",32,64,507,Successful
102272,2363,"Monday, June 3, 2024, 6:51:00 PM",36,81,263,Successful
102273,8623,"Tuesday, June 4, 2024, 10:49:00 AM",34,67,1122,Successful
102274,2932,"Tuesday, September 10, 2024, 6:04:00 AM",28,60,793,Successful
102275,6570,"Sunday, June 9, 2024, 4:34:00 AM",20,65,199,Successful
102276,5319,"Friday, February 16, 2024, 6:42:00 AM",36,61,1009,Successful
102277,5099,"Saturday, November 9, 2024, 4:42:00 AM",28,53,344,Successful
102278,2450,"Monday, April 15, 2024, 7:28:00 AM",25,50,1109,Returned
102279,6497,"Thursday, May 2, 2024, 10:12:00 AM",35,75,370,Returned
102280,1031,"Sunday, February 11, 2024, 5:04:00 PM",24,48,220,Successful
102281,3072,"Thursday, November 21, 2024, 1:37:00 PM",21,48,1046,Cancelled
102282,2637,"Monday, December 23, 2024, 3:29:00 PM",34,57,464,Successful
102283,2474,"Monday, August 26, 2024, 5:07:00 AM",39,82,322,Successful
102284,4132,"Wednesday, October 23, 2024, 6:52:00 AM",38,75,424,Successful
102285,8610,"Monday, April 8, 2024, 10:47:00 PM",24,65,1038,Returned
102286,3118,"Sunday, August 25, 2024, 3:53:00 AM",29,54,566,Successful
102287,7195,"Saturday, June 22, 2024, 10:31:00 AM",28,60,481,Successful
102288,7991,"Friday, March 8, 2024, 6:01:00 AM",21,61,266,Cancelled
102289,4636,"Friday, July 26, 2024, 1:43:00 AM",29,56,744,Returned
102290,1515,"Saturday, June 22, 2024, 9:57:00 AM",25,50,1068,Successful
102291,7278,"Friday, January 12, 2024, 7:24:00 PM",30,74,585,Successful
102292,1144,"Friday, September 20, 2024, 3:31:00 PM",35,65,1007,Successful
102293,2475,"Monday, November 18, 2024, 1:00:00 AM",21,42,475,Successful
102294,8018,"Friday, July 26, 2024, 2:48:00 AM",26,63,884,Successful
102295,4759,"Thursday, October 31, 2024, 3:16:00 AM",29,64,678,Cancelled
102296,5119,"Saturday, June 29, 2024, 11:29:00 PM",35,63,1175,Successful
102297,3336,"Thursday, September 5, 2024, 10:49:00 PM",24,47,995,Cancelled
102298,1953,"Wednesday, April 10, 2024, 11:32:00 PM",32,53,1195,Successful
102299,7981,"Sunday, February 4, 2024, 2:51:00 AM",32,59,1032,Successful
102300,3430,"Tuesday, December 10, 2024, 11:35:00 AM",31,53,368,Successful
102301,8585,"Friday, November 22, 2024, 2:21:00 PM",20,46,802,Successful
102302,3909,"Tuesday, March 12, 2024, 5:10:00 PM",32,74,392,Successful
102303,6910,"Wednesday, December 25, 2024, 8:38:00 PM",27,72,690,Successful
102304,2451,"Tuesday, July 16, 2024, 2:37:00 AM",27,51,215,Successful
102305,8857,"Monday, August 12, 2024, 2:54:00 AM",35,64,602,Successful
102306,7295,"Thursday, February 8, 2024, 4:06:00 AM",31,72,1046,Successful
102307,3079,"Monday, August 19, 2024, 10:23:00 AM",34,59,1077,Successful
102308,8689,"Thursday, May 2, 2024, 12:39:00 PM",20,46,292,Successful
102309,4121,"Tuesday, July 30, 2024, 1:47:00 AM",38,62,1179,Successful
102310,5250,"Monday, October 21, 2024, 8:42:00 PM",29,65,1138,Successful
102311,7796,"Thursday, July 25, 2024, 5:05:00 PM",34,70,648,Successful
102312,2105,"Monday, June 10, 2024, 7:27:00 AM",25,54,1183,Successful
102313,7566,"Tuesday, June 18, 2024, 3:11:00 AM",38,80,336,Successful
102314,2332,"Friday, February 23, 2024, 9:24:00 PM",37,74,719,Successful
102315,3119,"Sunday, February 4, 2024, 9:18:00 PM",35,63,899,Successful
102316,8859,"Sunday, October 6, 2024, 3:28:00 PM",30,60,722,Returned
102317,5588,"Wednesday, December 11, 2024, 6:50:00 AM",31,76,936,Successful
102318,7116,"Tuesday, August 13, 2024, 11:51:00 AM",26,68,418,Successful
102319,6725,"Wednesday, July 17, 2024, 8:39:00 PM",33,62,331,Successful
102320,3457,"Tuesday, September 10, 2024, 10:46:00 PM",36,67,807,Cancelled
102321,2762,"Monday, December 9, 2024, 8:41:00 AM",21,58,523,Successful
102322,3234,"Monday, January 15, 2024, 8:00:00 PM",32,54,835,Successful
102323,6828,"Sunday, September 8, 2024, 10:56:00 PM",23,53,281,Successful
102324,8517,"Sunday, February 11, 2024, 5:07:00 PM",35,71,251,Successful
102325,2649,"Wednesday, March 6, 2024, 6:26:00 AM",37,59,289,Successful
102326,6651,"Tuesday, December 17, 2024, 3:29:00 PM",26,59,333,Returned
102327,8495,"Saturday, December 28, 2024, 11:46:00 AM",23,61,605,Successful
102328,3105,"Tuesday, May 28, 2024, 3:23:00 PM",26,48,911,Successful
102329,3401,"Friday, September 13, 2024, 1:54:00 PM",26,61,536,Successful
102330,6709,"Friday, October 18, 2024, 10:42:00 AM",21,59,299,Cancelled
102331,1507,"Sunday, July 28, 2024, 12:47:00 PM",33,53,818,Returned
102332,3902,"Wednesday, February 14, 2024, 3:14:00 PM",29,55,920,Successful
102333,1560,"Friday, March 22, 2024, 7:59:00 PM",40,63,1195,Successful
102334,5314,"Tuesday, May 14, 2024, 8:07:00 AM",30,68,467,Successful
102335,3228,"Tuesday, May 14, 2024, 5:10:00 AM",32,63,988,Successful
102336,2943,"Sunday, October 13, 2024, 6:01:00 PM",38,66,676,Successful
102337,1326,"Wednesday, October 2, 2024, 6:40:00 AM",26,55,949,Successful
102338,1021,"Wednesday, May 15, 2024, 12:39:00 PM",22,59,484,Successful
102339,1104,"Monday, February 12, 2024, 3:39:00 PM",33,68,1022,Cancelled
102340,1091,"Tuesday, April 30, 2024, 1:03:00 AM",29,70,341,Successful
102341,4000,"Sunday, February 25, 2024, 4:32:00 AM",26,67,1175,Successful
102342,1537,"Sunday, July 28, 2024, 12:48:00 AM",32,57,728,Successful
102343,1708,"Saturday, May 25, 2024, 11:48:00 AM",40,82,1145,Successful
102344,7006,"Wednesday, August 28, 2024, 2:01:00 AM",23,55,512,Successful
102345,3265,"Saturday, June 22, 2024, 2:29:00 PM",27,50,698,Returned
102346,5743,"Wednesday, March 6, 2024, 9:16:00 AM",31,55,727,Successful
102347,4097,"Wednesday, March 13, 2024, 6:59:00 PM",31,63,439,Successful
102348,4990,"Friday, August 16, 2024, 8:34:00 PM",27,70,608,Successful
102349,7520,"Sunday, February 25, 2024, 7:52:00 AM",38,61,650,Successful
102350,3988,"Sunday, October 20, 2024, 10:44:00 AM",37,79,1057,Successful
102351,6619,"Saturday, November 2, 2024, 4:28:00 PM",21,49,1003,Cancelled
102352,6485,"Tuesday, June 4, 2024, 4:32:00 AM",28,72,1188,Cancelled
102353,5809,"Thursday, October 10, 2024, 4:35:00 PM",22,44,711,Successful
102354,6914,"Friday, January 19, 2024, 4:31:00 PM",20,59,651,Successful
102355,3433,"Thursday, March 14, 2024, 10:22:00 AM",38,69,1059,Successful
102356,5792,"Wednesday, March 27, 2024, 10:15:00 AM",31,52,1036,Successful
102357,3480,"Sunday, February 11, 2024, 9:27:00 AM",34,74,958,Successful
102358,3512,"Thursday, February 1, 2024, 5:00:00 AM",39,83,1087,Successful
102359,5430,"Sunday, February 11, 2024, 2:21:00 AM",21,42,723,Successful
102360,5319,"Tuesday, March 5, 2024, 12:36:00 PM",35,65,896,Successful
102361,5739,"Thursday, March 21, 2024, 2:53:00 AM",28,50,1061,Successful
102362,3120,"Friday, December 6, 2024, 3:08:00 PM",31,67,930,Successful
102363,8873,"Friday, June 14, 2024, 11:41:00 PM",36,80,765,Returned
102364,8171,"Saturday, December 28, 2024, 12:36:00 PM",24,52,296,Successful
102365,8578,"Thursday, October 17, 2024, 5:58:00 PM",27,57,196,Successful
102366,8242,"Sunday, December 15, 2024, 1:10:00 PM",23,53,632,Successful
102367,8949,"Saturday, March 16, 2024, 2:27:00 PM",21,46,947,Successful
102368,6695,"Thursday, February 15, 2024, 1:54:00 AM",23,61,618,Successful
102369,4919,"Thursday, December 26, 2024, 5:42:00 PM",30,67,371,Successful
102370,2685,"Saturday, April 13, 2024, 4:55:00 PM",26,60,908,Successful
102371,8116,"Saturday, November 30, 2024, 10:36:00 AM",36,63,1063,Returned
102372,4726,"Thursday, October 17, 2024, 6:03:00 AM",33,65,685,Successful
102373,3847,"Monday, April 29, 2024, 5:17:00 PM",37,69,241,Cancelled
102374,5746,"Friday, August 9, 2024, 4:56:00 PM",29,55,151,Successful
102375,5439,"Wednesday, July 24, 2024, 6:26:00 AM",36,76,359,Successful
102376,4713,"Thursday, August 8, 2024, 5:54:00 PM",20,45,1064,Successful
102377,7808,"Saturday, March 23, 2024, 6:07:00 PM",37,60,442,Successful
102378,8933,"Monday, December 30, 2024, 5:34:00 PM",37,71,705,Successful
102379,8017,"Wednesday, July 24, 2024, 3:24:00 AM",40,69,792,Successful
102380,5505,"Friday, December 6, 2024, 11:33:00 AM",34,61,1001,Successful
102381,3144,"Tuesday, June 18, 2024, 6:35:00 PM",39,77,1021,Successful
102382,7934,"Friday, March 1, 2024, 1:06:00 AM",35,70,578,Successful
102383,2277,"Saturday, April 20, 2024, 9:12:00 AM",26,51,1190,Successful
102384,8860,"Monday, September 30, 2024, 5:42:00 PM",27,53,1181,Returned
102385,1423,"Friday, January 19, 2024, 9:50:00 AM",30,75,731,Successful
102386,1434,"Saturday, January 27, 2024, 5:57:00 AM",31,57,422,Successful
102387,6339,"Friday, June 7, 2024, 1:54:00 PM",38,80,882,Successful
102388,5003,"Monday, July 8, 2024, 7:25:00 PM",31,70,1062,Returned
102389,3633,"Sunday, November 17, 2024, 1:40:00 PM",21,63,352,Successful
102390,3289,"Monday, August 26, 2024, 3:29:00 PM",26,60,669,Successful
102391,2443,"Tuesday, January 23, 2024, 4:09:00 AM",27,62,353,Successful
102392,1497,"Wednesday, October 30, 2024, 7:00:00 AM",38,67,1172,Successful
102393,1670,"Monday, October 7, 2024, 6:56:00 PM",30,69,752,Successful
102394,8289,"Wednesday, May 15, 2024, 6:28:00 PM",31,65,166,Cancelled
102395,1873,"Friday, August 16, 2024, 6:53:00 AM",35,63,232,Cancelled
102396,2065,"Sunday, December 29, 2024, 1:22:00 AM",27,51,654,Cancelled
102397,7001,"Wednesday, December 18, 2024, 7:31:00 AM",36,56,590,Successful
102398,1331,"Saturday, August 31, 2024, 10:05:00 AM",28,50,404,Successful
102399,6156,"Wednesday, March 20, 2024, 1:29:00 AM",20,43,855,Successful
102400,1498,"Friday, March 22, 2024, 1:54:00 AM",23,63,1009,Successful
102401,6091,"Monday, July 22, 2024, 2:35:00 PM",26,59,232,Successful
102402,4404,"Tuesday, July 23, 2024, 1:42:00 PM",27,67,485,Successful
102403,5858,"Thursday, November 7, 2024, 9:48:00 AM",34,67,993,Successful
102404,2607,"Thursday, August 29, 2024, 2:15:00 AM",34,60,676,Successful
102405,3941,"Friday, May 24, 2024, 11:21:00 PM",39,79,243,Successful
102406,2169,"Sunday, November 24, 2024, 6:32:00 AM",38,83,1193,Successful
102407,8785,"Wednesday, April 10, 2024, 12:55:00 PM",28,55,796,Successful
102408,5331,"Sunday, August 18, 2024, 10:38:00 PM",35,66,437,Successful
102409,8281,"Wednesday, July 24, 2024, 1:10:00 AM",34,72,706,Successful
102410,1341,"Tuesday, July 16, 2024, 4:20:00 AM",29,51,273,Returned
102411,3920,"Wednesday, August 28, 2024, 8:09:00 PM",24,66,929,Successful
102412,5131,"Saturday, July 6, 2024, 6:30:00 PM",24,68,898,Successful
102413,4815,"Tuesday, September 3, 2024, 7:08:00 PM",38,75,1034,Returned
102414,6474,"Friday, December 20, 2024, 9:21:00 AM",32,56,837,Cancelled
102415,7790,"Friday, June 28, 2024, 6:15:00 PM",21,58,953,Successful
102416,3221,"Monday, April 1, 2024, 9:18:00 PM",25,62,832,Successful
102417,3018,"Tuesday, November 12, 2024, 7:41:00 AM",22,66,980,Successful
102418,5260,"Tuesday, June 18, 2024, 2:23:00 AM",29,66,660,Successful
102419,4111,"Sunday, February 4, 2024, 5:21:00 PM",27,67,1156,Successful
102420,8106,"Saturday, June 15, 2024, 10:43:00 AM",29,55,951,Successful
102421,6071,"Sunday, March 17, 2024, 8:49:00 PM",38,75,202,Cancelled
102422,8933,"Monday, February 26, 2024, 12:07:00 AM",36,56,1158,Successful
102423,5940,"Wednesday, June 19, 2024, 5:52:00 PM",30,75,582,Successful
102424,5606,"Sunday, July 28, 2024, 4:30:00 PM",28,57,903,Successful
102425,5524,"Friday, February 23, 2024, 6:23:00 AM",21,59,650,Returned
102426,6930,"Wednesday, September 11, 2024, 6:39:00 AM",31,53,1047,Successful
102427,6973,"Thursday, July 18, 2024, 2:17:00 PM",29,54,254,Cancelled
102428,8283,"Wednesday, July 24, 2024, 3:30:00 AM",36,65,192,Successful
102429,6432,"Saturday, March 9, 2024, 5:40:00 AM",30,67,846,Cancelled
102430,8774,"Wednesday, February 21, 2024, 8:03:00 PM",21,58,655,Successful
102431,7216,"Tuesday, October 29, 2024, 4:50:00 AM",37,69,877,Successful
102432,1278,"Friday, December 20, 2024, 10:26:00 PM",34,61,233,Successful
102433,3596,"Saturday, December 28, 2024, 8:06:00 PM",27,62,1161,Cancelled
102434,4470,"Wednesday, October 30, 2024, 5:27:00 PM",40,71,575,Successful
102435,1103,"Saturday, August 31, 2024, 3:34:00 PM",28,58,254,Successful
102436,5773,"Wednesday, July 17, 2024, 5:26:00 PM",32,69,1147,Successful
102437,6409,"Monday, August 5, 2024, 7:48:00 AM",26,63,433,Successful
102438,2015,"Friday, December 20, 2024, 10:51:00 AM",25,63,1185,Successful
102439,7837,"Tuesday, May 14, 2024, 11:14:00 PM",28,68,983,Cancelled
102440,8683,"Saturday, March 30, 2024, 7:19:00 AM",26,47,242,Cancelled
102441,2953,"Thursday, February 22, 2024, 1:20:00 AM",38,62,238,Cancelled
102442,1634,"Saturday, May 25, 2024, 5:04:00 PM",28,66,821,Successful
102443,8751,"Monday, July 1, 2024, 7:46:00 AM",28,50,836,Successful
102444,6929,"Saturday, August 17, 2024, 1:14:00 PM",25,70,896,Successful
102445,2080,"Thursday, December 12, 2024, 7:06:00 AM",37,76,1074,Cancelled
102446,1424,"Tuesday, August 13, 2024, 10:09:00 AM",36,73,365,Successful
102447,8588,"Wednesday, May 29, 2024, 7:06:00 PM",28,68,698,Successful
102448,7824,"Thursday, May 9, 2024, 1:31:00 PM",21,48,921,Successful
102449,2884,"Tuesday, October 8, 2024, 8:33:00 AM",37,71,478,Successful
102450,6800,"Saturday, November 16, 2024, 12:12:00 PM",40,81,915,Successful
102451,8075,"Friday, March 29, 2024, 5:11:00 PM",23,61,364,Successful
102452,5802,"Monday, March 18, 2024, 12:21:00 PM",30,52,954,Successful
102453,1587,"Friday, November 22, 2024, 9:11:00 AM",32,67,1103,Successful
102454,5053,"Friday, May 31, 2024, 8:37:00 AM",27,54,932,Cancelled
102455,8036,"Monday, March 18, 2024, 7:55:00 AM",33,67,1011,Successful
102456,8928,"Friday, March 29, 2024, 5:10:00 AM",20,54,560,Successful
102457,1001,"Saturday, September 28, 2024, 2:28:00 PM",32,71,364,Successful
102458,1933,"Friday, August 16, 2024, 5:08:00 AM",32,75,834,Successful
102459,5829,"Tuesday, April 9, 2024, 10:06:00 PM",22,64,1161,Successful
102460,8753,"Wednesday, January 31, 2024, 2:14:00 AM",35,59,735,Returned
102461,6559,"Tuesday, March 12, 2024, 6:52:00 AM",32,67,1042,Successful
102462,1418,"Monday, December 9, 2024, 12:46:00 PM",25,48,708,Successful
102463,6470,"Friday, August 9, 2024, 7:35:00 PM",20,64,681,Cancelled
102464,5260,"Saturday, June 29, 2024, 5:40:00 AM",25,50,825,Successful
102465,4520,"Tuesday, June 4, 2024, 9:13:00 PM",35,76,1122,Returned
102466,5698,"Sunday, July 21, 2024, 1:30:00 AM",28,67,518,Successful
102467,4851,"Tuesday, August 13, 2024, 9:33:00 PM",39,75,898,Successful
102468,4771,"Tuesday, January 9, 2024, 4:43:00 AM",35,62,1148,Successful
102469,8514,"Monday, December 2, 2024, 2:39:00 AM",40,83,1190,Successful
102470,7453,"Tuesday, July 16, 2024, 2:22:00 PM",36,57,633,Successful
102471,2935,"Friday, May 31, 2024, 1:02:00 AM",32,58,152,Successful
102472,4405,"Friday, July 19, 2024, 1:40:00 AM",30,58,499,Successful
102473,4913,"Sunday, July 7, 2024, 12:47:00 AM",37,70,209,Cancelled
102474,4182,"Saturday, January 20, 2024, 3:26:00 PM",25,54,827,Successful
102475,7451,"Tuesday, May 21, 2024, 9:14:00 PM",36,71,799,Successful
102476,8806,"Sunday, September 1, 2024, 5:29:00 AM",35,67,1127,Successful
102477,1863,"Monday, April 22, 2024, 10:34:00 AM",35,62,289,Successful
102478,7802,"Thursday, May 9, 2024, 8:18:00 PM",27,56,1023,Successful
102479,8209,"Wednesday, June 26, 2024, 2:39:00 AM",40,61,875,Successful
102480,6476,"Tuesday, January 2, 2024, 1:04:00 PM",32,77,406,Cancelled
102481,6443,"Thursday, June 27, 2024, 6:13:00 AM",26,49,467,Cancelled
102482,2162,"Sunday, October 6, 2024, 1:08:00 PM",31,67,619,Successful
102483,8172,"Wednesday, August 7, 2024, 6:17:00 AM",25,47,1000,Successful
102484,7222,"Sunday, December 22, 2024, 11:23:00 PM",37,77,1067,Cancelled
102485,6719,"Monday, January 15, 2024, 1:35:00 PM",20,55,208,Successful
102486,7443,"Monday, January 1, 2024, 10:49:00 PM",25,66,610,Successful
102487,4267,"Saturday, January 27, 2024, 8:32:00 PM",24,66,946,Successful
102488,4616,"Saturday, February 3, 2024, 1:38:00 AM",26,60,474,Successful
102489,4978,"Saturday, October 26, 2024, 3:13:00 AM",36,70,227,Successful
102490,8891,"Friday, July 19, 2024, 12:58:00 AM",21,59,397,Successful
102491,4844,"Thursday, May 30, 2024, 1:11:00 AM",37,79,350,Successful
102492,3793,"Sunday, September 22, 2024, 5:34:00 AM",26,57,498,Successful
102493,5922,"Friday, July 12, 2024, 8:33:00 AM",22,59,410,Successful
102494,2491,"Saturday, November 9, 2024, 8:03:00 PM",31,51,588,Successful
102495,6581,"Sunday, March 24, 2024, 2:19:00 AM",22,55,683,Successful
102496,6324,"Saturday, November 30, 2024, 6:56:00 PM",26,47,1139,Successful
